user_id,amount,ts,label
337,695.36,2026-02-25 08:00:00,1
170,143.72,2026-02-25 09:00:00,0
224,154.18,2026-02-25 10:00:00,0
358,681.4,2026-02-25 11:00:00,1
212,342.86,2026-02-25 12:00:00,0
403,619.99,2026-02-25 13:00:00,0
266,270.59,2026-02-25 14:00:00,0
499,287.11,2026-02-25 15:00:00,0
319,336.07,2026-02-25 16:00:00,1
148,964.8,2026-02-25 17:00:00,1
387,586.74,2026-02-25 18:00:00,0
203,181.94,2026-02-25 19:00:00,0
267,379.53,2026-02-25 20:00:00,0
68,255.6,2026-02-25 21:00:00,1
59,218.14,2026-02-25 22:00:00,0
287,473.21,2026-02-25 23:00:00,0
93,406.08,2026-02-26 00:00:00,1
498,145.27,2026-02-26 01:00:00,1
427,336.72,2026-02-26 02:00:00,0
350,212.53,2026-02-26 03:00:00,0
367,451.9,2026-02-26 04:00:00,0
297,204.64,2026-02-26 05:00:00,1
30,288.5,2026-02-26 06:00:00,1
196,223.19,2026-02-26 07:00:00,1
247,60.36,2026-02-26 08:00:00,0
457,933.04,2026-02-26 09:00:00,0
109,333.89,2026-02-26 10:00:00,0
248,954.73,2026-02-26 11:00:00,0
172,345.52,2026-02-26 12:00:00,0
67,534.96,2026-02-26 13:00:00,0
51,192.58,2026-02-26 14:00:00,0
182,196.76,2026-02-26 15:00:00,1
41,319.77,2026-02-26 16:00:00,1
33,949.04,2026-02-26 17:00:00,0
175,149.99,2026-02-26 18:00:00,0
100,44.78,2026-02-26 19:00:00,1
277,670.63,2026-02-26 20:00:00,0
8,558.26,2026-02-26 21:00:00,0
150,233.78,2026-02-26 22:00:00,1
226,1198.15,2026-02-26 23:00:00,0
481,1232.31,2026-02-27 00:00:00,0
317,55.62,2026-02-27 01:00:00,1
440,188.71,2026-02-27 02:00:00,1
171,318.0,2026-02-27 03:00:00,0
224,443.04,2026-02-27 04:00:00,1
210,396.02,2026-02-27 05:00:00,0
443,332.93,2026-02-27 06:00:00,1
479,129.8,2026-02-27 07:00:00,1
481,483.58,2026-02-27 08:00:00,1
375,503.3,2026-02-27 09:00:00,1
251,638.5,2026-02-27 10:00:00,1
270,113.09,2026-02-27 11:00:00,0
490,279.78,2026-02-27 12:00:00,1
142,224.45,2026-02-27 13:00:00,0
173,111.04,2026-02-27 14:00:00,0
448,276.28,2026-02-27 15:00:00,0
193,135.99,2026-02-27 16:00:00,0
117,93.7,2026-02-27 17:00:00,1
280,563.31,2026-02-27 18:00:00,0
162,232.75,2026-02-27 19:00:00,0
445,180.88,2026-02-27 20:00:00,0
454,747.54,2026-02-27 21:00:00,1
153,514.03,2026-02-27 22:00:00,1
264,39.09,2026-02-27 23:00:00,1
491,445.16,2026-02-28 00:00:00,0
371,443.62,2026-02-28 01:00:00,1
107,267.18,2026-02-28 02:00:00,0
295,259.15,2026-02-28 03:00:00,0
309,68.59,2026-02-28 04:00:00,1
326,1189.12,2026-02-28 05:00:00,0
12,275.43,2026-02-28 06:00:00,1
149,427.79,2026-02-28 07:00:00,0
427,287.67,2026-02-28 08:00:00,1
120,183.51,2026-02-28 09:00:00,0
149,593.89,2026-02-28 10:00:00,1
161,370.95,2026-02-28 11:00:00,0
88,277.28,2026-02-28 12:00:00,1
77,424.45,2026-02-28 13:00:00,1
173,308.9,2026-02-28 14:00:00,0
437,998.23,2026-02-28 15:00:00,0
0,579.95,2026-02-28 16:00:00,1
141,475.6,2026-02-28 17:00:00,0
30,77.89,2026-02-28 18:00:00,0
280,487.49,2026-02-28 19:00:00,1
125,478.87,2026-02-28 20:00:00,0
395,138.26,2026-02-28 21:00:00,1
292,75.98,2026-02-28 22:00:00,1
391,563.47,2026-02-28 23:00:00,0
317,613.17,2026-03-01 00:00:00,0
219,197.63,2026-03-01 01:00:00,1
430,190.11,2026-03-01 02:00:00,1
238,366.2,2026-03-01 03:00:00,1
474,232.13,2026-03-01 04:00:00,1
497,74.19,2026-03-01 05:00:00,0
294,136.8,2026-03-01 06:00:00,0
337,416.48,2026-03-01 07:00:00,1
127,144.04,2026-03-01 08:00:00,1
407,634.64,2026-03-01 09:00:00,0
335,473.36,2026-03-01 10:00:00,0
451,428.73,2026-03-01 11:00:00,0
133,360.48,2026-03-01 12:00:00,1
393,176.39,2026-03-01 13:00:00,0
235,520.26,2026-03-01 14:00:00,0
92,172.03,2026-03-01 15:00:00,0
85,659.16,2026-03-01 16:00:00,1
281,896.04,2026-03-01 17:00:00,1
159,369.31,2026-03-01 18:00:00,1
50,817.98,2026-03-01 19:00:00,1
213,138.57,2026-03-01 20:00:00,1
326,477.17,2026-03-01 21:00:00,0
159,326.56,2026-03-01 22:00:00,1
477,570.23,2026-03-01 23:00:00,1
389,41.99,2026-03-02 00:00:00,1
256,546.8,2026-03-02 01:00:00,0
467,191.22,2026-03-02 02:00:00,0
216,338.97,2026-03-02 03:00:00,0
69,1175.76,2026-03-02 04:00:00,0
17,488.61,2026-03-02 05:00:00,1
469,443.77,2026-03-02 06:00:00,0
479,418.07,2026-03-02 07:00:00,0
369,706.71,2026-03-02 08:00:00,0
51,583.89,2026-03-02 09:00:00,1
146,421.45,2026-03-02 10:00:00,0
20,384.29,2026-03-02 11:00:00,0
25,365.63,2026-03-02 12:00:00,0
123,313.0,2026-03-02 13:00:00,1
286,111.26,2026-03-02 14:00:00,0
32,481.2,2026-03-02 15:00:00,0
492,207.73,2026-03-02 16:00:00,1
227,284.42,2026-03-02 17:00:00,0
131,611.46,2026-03-02 18:00:00,0
258,318.69,2026-03-02 19:00:00,1
395,299.96,2026-03-02 20:00:00,0
156,370.15,2026-03-02 21:00:00,1
23,256.5,2026-03-02 22:00:00,1
25,1159.18,2026-03-02 23:00:00,0
425,1055.7,2026-03-03 00:00:00,0
55,1037.56,2026-03-03 01:00:00,1
317,419.08,2026-03-03 02:00:00,0
192,196.77,2026-03-03 03:00:00,0
388,622.86,2026-03-03 04:00:00,1
30,258.08,2026-03-03 05:00:00,0
448,660.87,2026-03-03 06:00:00,0
349,189.04,2026-03-03 07:00:00,0
224,441.19,2026-03-03 08:00:00,1
103,725.42,2026-03-03 09:00:00,1
488,269.69,2026-03-03 10:00:00,1
151,268.92,2026-03-03 11:00:00,1
245,84.42,2026-03-03 12:00:00,1
197,194.04,2026-03-03 13:00:00,1
115,413.16,2026-03-03 14:00:00,0
208,459.52,2026-03-03 15:00:00,1
75,508.32,2026-03-03 16:00:00,1
0,53.89,2026-03-03 17:00:00,0
144,259.07,2026-03-03 18:00:00,1
56,95.09,2026-03-03 19:00:00,0
207,398.14,2026-03-03 20:00:00,1
431,68.7,2026-03-03 21:00:00,0
81,124.31,2026-03-03 22:00:00,1
0,576.97,2026-03-03 23:00:00,1
55,213.39,2026-03-04 00:00:00,1
254,822.65,2026-03-04 01:00:00,0
137,517.76,2026-03-04 02:00:00,0
244,270.89,2026-03-04 03:00:00,1
14,640.89,2026-03-04 04:00:00,1
166,289.37,2026-03-04 05:00:00,1
205,554.32,2026-03-04 06:00:00,0
215,185.98,2026-03-04 07:00:00,1
275,666.55,2026-03-04 08:00:00,0
390,75.95,2026-03-04 09:00:00,0
233,124.14,2026-03-04 10:00:00,0
420,144.98,2026-03-04 11:00:00,0
264,203.16,2026-03-04 12:00:00,1
130,423.94,2026-03-04 13:00:00,1
114,331.85,2026-03-04 14:00:00,0
161,558.77,2026-03-04 15:00:00,1
298,732.26,2026-03-04 16:00:00,0
121,67.18,2026-03-04 17:00:00,0
457,792.4,2026-03-04 18:00:00,0
239,284.39,2026-03-04 19:00:00,1
431,1024.33,2026-03-04 20:00:00,0
341,178.93,2026-03-04 21:00:00,1
166,47.08,2026-03-04 22:00:00,0
114,521.87,2026-03-04 23:00:00,0
371,499.2,2026-03-05 00:00:00,1
165,127.29,2026-03-05 01:00:00,1
123,139.61,2026-03-05 02:00:00,0
465,588.05,2026-03-05 03:00:00,0
241,438.83,2026-03-05 04:00:00,1
24,262.35,2026-03-05 05:00:00,1
247,471.2,2026-03-05 06:00:00,0
230,407.78,2026-03-05 07:00:00,0
431,153.58,2026-03-05 08:00:00,0
355,618.69,2026-03-05 09:00:00,0
95,538.2,2026-03-05 10:00:00,1
75,337.61,2026-03-05 11:00:00,0
301,588.32,2026-03-05 12:00:00,1
23,1108.98,2026-03-05 13:00:00,1
159,138.08,2026-03-05 14:00:00,0
69,271.84,2026-03-05 15:00:00,1
10,282.59,2026-03-05 16:00:00,1
459,579.41,2026-03-05 17:00:00,0
44,201.05,2026-03-05 18:00:00,0
4,557.12,2026-03-05 19:00:00,0
466,221.55,2026-03-05 20:00:00,0
94,123.58,2026-03-05 21:00:00,0
408,352.85,2026-03-05 22:00:00,1
15,217.56,2026-03-05 23:00:00,0
76,379.5,2026-03-06 00:00:00,0
55,448.39,2026-03-06 01:00:00,1
353,72.76,2026-03-06 02:00:00,0
310,238.84,2026-03-06 03:00:00,0
237,353.07,2026-03-06 04:00:00,0
120,590.06,2026-03-06 05:00:00,1
44,540.97,2026-03-06 06:00:00,1
284,165.52,2026-03-06 07:00:00,1
115,293.62,2026-03-06 08:00:00,1
295,465.22,2026-03-06 09:00:00,0
343,277.94,2026-03-06 10:00:00,0
424,180.01,2026-03-06 11:00:00,1
246,322.24,2026-03-06 12:00:00,0
2,434.31,2026-03-06 13:00:00,1
140,151.64,2026-03-06 14:00:00,1
426,501.44,2026-03-06 15:00:00,1
266,368.75,2026-03-06 16:00:00,0
309,514.3,2026-03-06 17:00:00,1
228,316.79,2026-03-06 18:00:00,0
81,1000.8,2026-03-06 19:00:00,0
448,428.29,2026-03-06 20:00:00,1
386,555.44,2026-03-06 21:00:00,0
497,500.02,2026-03-06 22:00:00,0
427,290.65,2026-03-06 23:00:00,1
145,401.05,2026-03-07 00:00:00,0
127,205.04,2026-03-07 01:00:00,0
124,953.46,2026-03-07 02:00:00,0
459,462.72,2026-03-07 03:00:00,1
278,170.9,2026-03-07 04:00:00,1
227,813.35,2026-03-07 05:00:00,1
484,302.25,2026-03-07 06:00:00,0
301,610.11,2026-03-07 07:00:00,0
454,70.65,2026-03-07 08:00:00,0
492,716.26,2026-03-07 09:00:00,0
39,449.3,2026-03-07 10:00:00,0
180,159.17,2026-03-07 11:00:00,0
367,443.73,2026-03-07 12:00:00,1
406,891.05,2026-03-07 13:00:00,1
74,210.15,2026-03-07 14:00:00,0
159,207.83,2026-03-07 15:00:00,0
274,287.25,2026-03-07 16:00:00,0
399,350.61,2026-03-07 17:00:00,0
56,637.59,2026-03-07 18:00:00,0
300,467.14,2026-03-07 19:00:00,1
148,287.06,2026-03-07 20:00:00,0
108,413.61,2026-03-07 21:00:00,1
257,987.7,2026-03-07 22:00:00,0
207,524.88,2026-03-07 23:00:00,1
317,311.13,2026-03-08 00:00:00,1
158,280.58,2026-03-08 01:00:00,1
411,396.16,2026-03-08 02:00:00,1
39,632.3,2026-03-08 03:00:00,0
430,186.24,2026-03-08 04:00:00,0
14,574.66,2026-03-08 05:00:00,1
367,306.41,2026-03-08 06:00:00,1
173,341.55,2026-03-08 07:00:00,1
191,1509.75,2026-03-08 08:00:00,0
9,535.35,2026-03-08 09:00:00,0
351,223.15,2026-03-08 10:00:00,0
82,448.37,2026-03-08 11:00:00,0
329,653.83,2026-03-08 12:00:00,0
362,539.41,2026-03-08 13:00:00,0
422,37.95,2026-03-08 14:00:00,1
354,331.11,2026-03-08 15:00:00,1
150,462.3,2026-03-08 16:00:00,0
369,436.39,2026-03-08 17:00:00,1
412,237.94,2026-03-08 18:00:00,1
158,545.78,2026-03-08 19:00:00,1
62,718.32,2026-03-08 20:00:00,1
445,75.24,2026-03-08 21:00:00,1
73,68.01,2026-03-08 22:00:00,0
296,445.58,2026-03-08 23:00:00,0
118,576.94,2026-03-09 00:00:00,0
63,210.89,2026-03-09 01:00:00,1
388,40.81,2026-03-09 02:00:00,1
71,335.24,2026-03-09 03:00:00,1
335,441.04,2026-03-09 04:00:00,0
346,269.63,2026-03-09 05:00:00,1
30,664.77,2026-03-09 06:00:00,1
86,422.24,2026-03-09 07:00:00,0
397,192.68,2026-03-09 08:00:00,1
253,209.54,2026-03-09 09:00:00,1
60,340.68,2026-03-09 10:00:00,1
495,255.58,2026-03-09 11:00:00,1
132,63.39,2026-03-09 12:00:00,1
2,396.76,2026-03-09 13:00:00,0
462,214.08,2026-03-09 14:00:00,1
8,244.59,2026-03-09 15:00:00,1
276,136.96,2026-03-09 16:00:00,1
496,906.31,2026-03-09 17:00:00,0
288,513.75,2026-03-09 18:00:00,1
292,1053.81,2026-03-09 19:00:00,0
194,268.58,2026-03-09 20:00:00,0
63,534.05,2026-03-09 21:00:00,1
286,401.77,2026-03-09 22:00:00,0
448,199.01,2026-03-09 23:00:00,0
45,266.45,2026-03-10 00:00:00,1
440,513.09,2026-03-10 01:00:00,1
207,136.78,2026-03-10 02:00:00,1
268,669.19,2026-03-10 03:00:00,1
82,378.26,2026-03-10 04:00:00,0
310,611.11,2026-03-10 05:00:00,0
91,442.28,2026-03-10 06:00:00,1
136,75.86,2026-03-10 07:00:00,0
360,331.29,2026-03-10 08:00:00,0
25,678.92,2026-03-10 09:00:00,0
223,374.22,2026-03-10 10:00:00,0
297,337.68,2026-03-10 11:00:00,0
66,373.96,2026-03-10 12:00:00,1
147,58.03,2026-03-10 13:00:00,1
171,726.02,2026-03-10 14:00:00,1
331,28.96,2026-03-10 15:00:00,0
488,827.3,2026-03-10 16:00:00,1
418,253.86,2026-03-10 17:00:00,1
94,464.27,2026-03-10 18:00:00,1
9,52.48,2026-03-10 19:00:00,0
25,572.7,2026-03-10 20:00:00,1
297,507.84,2026-03-10 21:00:00,0
78,486.67,2026-03-10 22:00:00,1
115,49.74,2026-03-10 23:00:00,1
423,177.12,2026-03-11 00:00:00,0
436,443.93,2026-03-11 01:00:00,0
419,712.96,2026-03-11 02:00:00,0
126,155.01,2026-03-11 03:00:00,1
309,158.85,2026-03-11 04:00:00,0
305,423.51,2026-03-11 05:00:00,1
92,1423.96,2026-03-11 06:00:00,1
276,201.97,2026-03-11 07:00:00,1
262,251.43,2026-03-11 08:00:00,0
198,222.72,2026-03-11 09:00:00,0
375,306.95,2026-03-11 10:00:00,1
338,750.76,2026-03-11 11:00:00,0
266,319.5,2026-03-11 12:00:00,0
362,1512.22,2026-03-11 13:00:00,1
381,364.4,2026-03-11 14:00:00,0
283,799.08,2026-03-11 15:00:00,0
133,266.51,2026-03-11 16:00:00,1
379,111.58,2026-03-11 17:00:00,1
358,319.1,2026-03-11 18:00:00,0
491,491.76,2026-03-11 19:00:00,1
74,178.49,2026-03-11 20:00:00,1
209,717.04,2026-03-11 21:00:00,1
462,231.63,2026-03-11 22:00:00,1
257,137.01,2026-03-11 23:00:00,1
471,1331.81,2026-03-12 00:00:00,0
6,170.5,2026-03-12 01:00:00,1
17,226.11,2026-03-12 02:00:00,1
398,549.08,2026-03-12 03:00:00,0
179,259.33,2026-03-12 04:00:00,0
260,141.6,2026-03-12 05:00:00,1
214,208.19,2026-03-12 06:00:00,1
203,1099.45,2026-03-12 07:00:00,1
469,504.04,2026-03-12 08:00:00,1
47,574.68,2026-03-12 09:00:00,0
386,408.77,2026-03-12 10:00:00,0
444,459.84,2026-03-12 11:00:00,1
328,243.97,2026-03-12 12:00:00,1
197,372.54,2026-03-12 13:00:00,0
80,44.72,2026-03-12 14:00:00,1
341,649.87,2026-03-12 15:00:00,0
234,242.19,2026-03-12 16:00:00,0
74,121.1,2026-03-12 17:00:00,1
179,388.35,2026-03-12 18:00:00,0
480,290.18,2026-03-12 19:00:00,1
132,634.3,2026-03-12 20:00:00,1
89,324.46,2026-03-12 21:00:00,0
340,204.45,2026-03-12 22:00:00,0
99,330.43,2026-03-12 23:00:00,1
459,860.06,2026-03-13 00:00:00,0
429,648.59,2026-03-13 01:00:00,0
491,503.13,2026-03-13 02:00:00,0
456,667.67,2026-03-13 03:00:00,0
121,530.4,2026-03-13 04:00:00,0
106,159.85,2026-03-13 05:00:00,0
171,577.87,2026-03-13 06:00:00,0
234,721.47,2026-03-13 07:00:00,1
439,748.72,2026-03-13 08:00:00,1
366,130.87,2026-03-13 09:00:00,0
322,226.65,2026-03-13 10:00:00,0
439,199.79,2026-03-13 11:00:00,0
322,264.48,2026-03-13 12:00:00,0
189,467.01,2026-03-13 13:00:00,1
206,381.22,2026-03-13 14:00:00,0
258,381.3,2026-03-13 15:00:00,0
44,100.1,2026-03-13 16:00:00,0
370,219.77,2026-03-13 17:00:00,0
326,785.65,2026-03-13 18:00:00,0
365,719.39,2026-03-13 19:00:00,0
266,320.34,2026-03-13 20:00:00,0
391,578.95,2026-03-13 21:00:00,1
474,437.71,2026-03-13 22:00:00,1
284,622.8,2026-03-13 23:00:00,1
222,596.36,2026-03-14 00:00:00,1
52,340.01,2026-03-14 01:00:00,1
389,505.29,2026-03-14 02:00:00,1
451,458.34,2026-03-14 03:00:00,0
349,346.78,2026-03-14 04:00:00,1
432,293.2,2026-03-14 05:00:00,0
430,1002.84,2026-03-14 06:00:00,1
399,347.1,2026-03-14 07:00:00,1
251,554.72,2026-03-14 08:00:00,0
49,953.31,2026-03-14 09:00:00,0
1,504.71,2026-03-14 10:00:00,0
102,489.1,2026-03-14 11:00:00,0
215,348.6,2026-03-14 12:00:00,0
371,464.16,2026-03-14 13:00:00,0
227,274.56,2026-03-14 14:00:00,1
11,1637.26,2026-03-14 15:00:00,0
105,102.43,2026-03-14 16:00:00,1
489,307.37,2026-03-14 17:00:00,0
494,510.49,2026-03-14 18:00:00,1
188,489.4,2026-03-14 19:00:00,1
402,274.19,2026-03-14 20:00:00,0
359,68.79,2026-03-14 21:00:00,0
465,119.51,2026-03-14 22:00:00,1
443,400.78,2026-03-14 23:00:00,1
314,48.24,2026-03-15 00:00:00,0
197,535.57,2026-03-15 01:00:00,0
313,760.05,2026-03-15 02:00:00,1
159,601.94,2026-03-15 03:00:00,1
174,684.13,2026-03-15 04:00:00,0
304,50.51,2026-03-15 05:00:00,1
285,282.74,2026-03-15 06:00:00,1
290,149.0,2026-03-15 07:00:00,1
192,81.79,2026-03-15 08:00:00,0
204,238.44,2026-03-15 09:00:00,0
5,938.01,2026-03-15 10:00:00,1
300,1108.32,2026-03-15 11:00:00,1
287,166.8,2026-03-15 12:00:00,1
467,365.57,2026-03-15 13:00:00,0
252,459.54,2026-03-15 14:00:00,1
233,284.34,2026-03-15 15:00:00,1
33,796.38,2026-03-15 16:00:00,1
98,241.39,2026-03-15 17:00:00,1
169,209.82,2026-03-15 18:00:00,0
188,174.7,2026-03-15 19:00:00,1
181,282.78,2026-03-15 20:00:00,0
197,15.55,2026-03-15 21:00:00,1
384,293.38,2026-03-15 22:00:00,1
65,382.27,2026-03-15 23:00:00,1
166,400.1,2026-03-16 00:00:00,0
81,140.92,2026-03-16 01:00:00,1
153,394.55,2026-03-16 02:00:00,1
342,388.59,2026-03-16 03:00:00,0
23,394.9,2026-03-16 04:00:00,0
169,609.9,2026-03-16 05:00:00,0
11,135.57,2026-03-16 06:00:00,0
477,287.0,2026-03-16 07:00:00,1
363,63.82,2026-03-16 08:00:00,1
121,571.82,2026-03-16 09:00:00,1
99,155.75,2026-03-16 10:00:00,1
49,674.59,2026-03-16 11:00:00,0
236,690.64,2026-03-16 12:00:00,1
376,309.2,2026-03-16 13:00:00,0
292,296.87,2026-03-16 14:00:00,0
440,93.64,2026-03-16 15:00:00,1
171,356.85,2026-03-16 16:00:00,1
139,606.29,2026-03-16 17:00:00,0
239,431.1,2026-03-16 18:00:00,0
101,860.48,2026-03-16 19:00:00,0
487,261.35,2026-03-16 20:00:00,0
92,261.08,2026-03-16 21:00:00,0
239,165.33,2026-03-16 22:00:00,0
261,1243.17,2026-03-16 23:00:00,0
28,92.76,2026-03-17 00:00:00,0
234,576.73,2026-03-17 01:00:00,1
227,614.85,2026-03-17 02:00:00,0
129,597.08,2026-03-17 03:00:00,0
63,177.72,2026-03-17 04:00:00,1
22,309.06,2026-03-17 05:00:00,0
4,520.81,2026-03-17 06:00:00,1
240,213.04,2026-03-17 07:00:00,1
44,276.52,2026-03-17 08:00:00,1
479,216.15,2026-03-17 09:00:00,0
122,375.11,2026-03-17 10:00:00,0
326,357.13,2026-03-17 11:00:00,0
336,962.89,2026-03-17 12:00:00,0
247,528.79,2026-03-17 13:00:00,0
441,115.46,2026-03-17 14:00:00,1
55,124.49,2026-03-17 15:00:00,0
117,583.79,2026-03-17 16:00:00,1
126,354.28,2026-03-17 17:00:00,1
67,1195.55,2026-03-17 18:00:00,0
147,1193.33,2026-03-17 19:00:00,0
156,164.5,2026-03-17 20:00:00,1
382,435.85,2026-03-17 21:00:00,0
150,125.95,2026-03-17 22:00:00,1
438,577.03,2026-03-17 23:00:00,0
386,1054.23,2026-03-18 00:00:00,0
450,393.08,2026-03-18 01:00:00,0
52,254.09,2026-03-18 02:00:00,0
492,468.21,2026-03-18 03:00:00,0
306,660.29,2026-03-18 04:00:00,1
491,663.31,2026-03-18 05:00:00,0
177,256.35,2026-03-18 06:00:00,1
476,208.65,2026-03-18 07:00:00,0
294,419.17,2026-03-18 08:00:00,0
35,270.1,2026-03-18 09:00:00,0
205,796.57,2026-03-18 10:00:00,0
68,267.56,2026-03-18 11:00:00,1
470,372.43,2026-03-18 12:00:00,0
152,459.96,2026-03-18 13:00:00,0
111,96.19,2026-03-18 14:00:00,1
276,223.5,2026-03-18 15:00:00,0
212,1161.39,2026-03-18 16:00:00,1
48,641.44,2026-03-18 17:00:00,1
408,264.74,2026-03-18 18:00:00,1
422,578.66,2026-03-18 19:00:00,0
371,787.83,2026-03-18 20:00:00,0
308,298.05,2026-03-18 21:00:00,1
201,620.72,2026-03-18 22:00:00,0
271,561.79,2026-03-18 23:00:00,0
260,127.9,2026-03-19 00:00:00,1
82,299.32,2026-03-19 01:00:00,0
40,979.66,2026-03-19 02:00:00,1
126,1139.89,2026-03-19 03:00:00,1
227,645.03,2026-03-19 04:00:00,1
80,217.34,2026-03-19 05:00:00,0
53,34.16,2026-03-19 06:00:00,1
425,193.6,2026-03-19 07:00:00,0
187,112.06,2026-03-19 08:00:00,1
292,1027.46,2026-03-19 09:00:00,1
262,62.11,2026-03-19 10:00:00,0
367,131.24,2026-03-19 11:00:00,1
369,412.94,2026-03-19 12:00:00,1
148,352.42,2026-03-19 13:00:00,0
423,947.98,2026-03-19 14:00:00,0
185,537.92,2026-03-19 15:00:00,1
417,316.38,2026-03-19 16:00:00,0
202,806.36,2026-03-19 17:00:00,0
55,258.78,2026-03-19 18:00:00,0
380,999.07,2026-03-19 19:00:00,1
15,171.79,2026-03-19 20:00:00,1
386,342.83,2026-03-19 21:00:00,0
21,41.36,2026-03-19 22:00:00,0
103,667.9,2026-03-19 23:00:00,1
301,396.08,2026-03-20 00:00:00,0
470,1000.84,2026-03-20 01:00:00,0
204,290.96,2026-03-20 02:00:00,1
60,94.76,2026-03-20 03:00:00,1
116,490.54,2026-03-20 04:00:00,0
448,228.97,2026-03-20 05:00:00,0
363,603.88,2026-03-20 06:00:00,0
50,174.98,2026-03-20 07:00:00,1
192,885.26,2026-03-20 08:00:00,1
132,372.24,2026-03-20 09:00:00,1
88,317.33,2026-03-20 10:00:00,0
423,846.38,2026-03-20 11:00:00,1
308,674.65,2026-03-20 12:00:00,0
89,196.51,2026-03-20 13:00:00,1
325,661.44,2026-03-20 14:00:00,1
206,571.02,2026-03-20 15:00:00,0
30,331.18,2026-03-20 16:00:00,1
224,625.49,2026-03-20 17:00:00,1
92,882.64,2026-03-20 18:00:00,1
122,338.66,2026-03-20 19:00:00,0
439,339.53,2026-03-20 20:00:00,0
355,325.64,2026-03-20 21:00:00,1
67,189.81,2026-03-20 22:00:00,1
425,336.0,2026-03-20 23:00:00,1
287,308.21,2026-03-21 00:00:00,0
437,294.53,2026-03-21 01:00:00,0
373,291.09,2026-03-21 02:00:00,0
169,130.91,2026-03-21 03:00:00,0
267,721.02,2026-03-21 04:00:00,1
265,223.2,2026-03-21 05:00:00,1
359,915.67,2026-03-21 06:00:00,0
124,158.02,2026-03-21 07:00:00,1
166,1055.18,2026-03-21 08:00:00,0
122,268.9,2026-03-21 09:00:00,1
148,666.92,2026-03-21 10:00:00,1
80,393.26,2026-03-21 11:00:00,1
18,114.54,2026-03-21 12:00:00,0
470,120.45,2026-03-21 13:00:00,0
37,208.06,2026-03-21 14:00:00,0
443,256.91,2026-03-21 15:00:00,1
1,346.82,2026-03-21 16:00:00,0
388,456.76,2026-03-21 17:00:00,1
164,313.3,2026-03-21 18:00:00,1
258,439.35,2026-03-21 19:00:00,1
141,492.04,2026-03-21 20:00:00,1
245,302.65,2026-03-21 21:00:00,1
225,564.55,2026-03-21 22:00:00,1
264,653.76,2026-03-21 23:00:00,1
196,500.99,2026-03-22 00:00:00,1
268,521.26,2026-03-22 01:00:00,1
412,411.53,2026-03-22 02:00:00,1
217,763.71,2026-03-22 03:00:00,1
180,352.87,2026-03-22 04:00:00,1
65,211.21,2026-03-22 05:00:00,1
179,360.77,2026-03-22 06:00:00,0
62,116.45,2026-03-22 07:00:00,1
91,103.39,2026-03-22 08:00:00,1
476,655.89,2026-03-22 09:00:00,0
44,925.51,2026-03-22 10:00:00,1
241,275.58,2026-03-22 11:00:00,0
417,660.17,2026-03-22 12:00:00,1
476,53.99,2026-03-22 13:00:00,1
73,502.1,2026-03-22 14:00:00,1
81,353.94,2026-03-22 15:00:00,1
186,1026.04,2026-03-22 16:00:00,1
277,317.59,2026-03-22 17:00:00,1
479,147.75,2026-03-22 18:00:00,1
103,89.78,2026-03-22 19:00:00,1
82,360.56,2026-03-22 20:00:00,1
126,410.93,2026-03-22 21:00:00,0
437,302.91,2026-03-22 22:00:00,1
15,670.22,2026-03-22 23:00:00,0
190,860.19,2026-03-23 00:00:00,0
59,273.22,2026-03-23 01:00:00,1
78,65.64,2026-03-23 02:00:00,1
458,441.18,2026-03-23 03:00:00,1
0,773.98,2026-03-23 04:00:00,0
160,274.18,2026-03-23 05:00:00,0
457,521.2,2026-03-23 06:00:00,1
304,138.15,2026-03-23 07:00:00,0
35,433.54,2026-03-23 08:00:00,0
232,527.89,2026-03-23 09:00:00,0
485,442.33,2026-03-23 10:00:00,1
200,1204.6,2026-03-23 11:00:00,0
264,918.12,2026-03-23 12:00:00,0
265,588.17,2026-03-23 13:00:00,1
330,725.79,2026-03-23 14:00:00,1
93,431.37,2026-03-23 15:00:00,0
419,342.37,2026-03-23 16:00:00,0
494,251.65,2026-03-23 17:00:00,0
71,135.46,2026-03-23 18:00:00,0
409,946.25,2026-03-23 19:00:00,1
408,1235.24,2026-03-23 20:00:00,0
370,367.01,2026-03-23 21:00:00,1
185,371.72,2026-03-23 22:00:00,0
234,543.31,2026-03-23 23:00:00,1
419,318.69,2026-03-24 00:00:00,0
76,151.57,2026-03-24 01:00:00,0
414,113.17,2026-03-24 02:00:00,1
460,1207.07,2026-03-24 03:00:00,0
340,76.17,2026-03-24 04:00:00,1
170,454.42,2026-03-24 05:00:00,0
279,86.84,2026-03-24 06:00:00,1
25,330.75,2026-03-24 07:00:00,1
465,272.13,2026-03-24 08:00:00,1
171,101.53,2026-03-24 09:00:00,0
28,556.54,2026-03-24 10:00:00,0
397,142.21,2026-03-24 11:00:00,1
328,88.73,2026-03-24 12:00:00,1
311,599.49,2026-03-24 13:00:00,1
27,273.08,2026-03-24 14:00:00,1
375,192.39,2026-03-24 15:00:00,1
318,624.96,2026-03-24 16:00:00,1
396,135.74,2026-03-24 17:00:00,0
413,67.61,2026-03-24 18:00:00,0
105,822.38,2026-03-24 19:00:00,0
105,1098.62,2026-03-24 20:00:00,1
461,324.13,2026-03-24 21:00:00,1
265,320.84,2026-03-24 22:00:00,0
218,649.6,2026-03-24 23:00:00,0
